PC1,spam
-854375.9987676062,0
355189.82966632757,1
-856755.9984235552,1
210944.01139486313,0
-856755.998220529,1
-856756.3061752759,1
-856736.411601036,1
4841219.329180558,1
-856756.105408855,1
-374975.50451093126,0
6591123.158399676,0
-856511.2589386019,0
-839291.3231475189,0
-856757.2698041557,0
-856757.1469976119,0
-856749.4081406181,0
3732449.8756865305,0
4113503.7826046585,0
-856474.7615884867,0
-856756.0257672569,1
-695906.1921728922,0
-856756.833323893,1
-856382.8113044875,0
-856757.114143968,1
-856756.8746083012,1
-856757.1145797933,0
-856756.8542189136,1
4972058.326428157,1
-856755.9982814986,1
-671318.1767836299,0
-856148.7442328508,0
-855265.2089637776,0
-856756.7969460853,1
-856756.4054270152,1
-856190.283230196,0
-856756.2656366621,1
-856757.171295415,1
1073391.9476575786,0
-856756.4592784115,1
-856757.2255360117,1
-856756.854528694,1
-561178.0082184044,0
-852391.4024307358,1
-856756.078533385,0
-856756.576676991,1
-732480.3207690644,1
1652318.9704497918,1
-856757.1140877581,1
-856757.114652627,0
-856709.3893530237,0
-834613.1953675632,0
-856756.8558366436,1
-856681.8786901822,1
-76239.71340890252,0
-812591.7844200409,0
-856756.9021352215,1
-856757.1149399552,0
-845689.264383904,0
-856694.1345193541,0
-856756.6476352388,0
-579290.0075029206,0
-702049.1362008863,1
-853867.719036047,0
-856757.1141378857,1
-856755.9980689685,1
261637.52558329038,1
-856756.0371048785,1
-856756.313009168,1
-849871.0323970419,0
-823869.8324831859,0
-856756.4092643134,1
-441982.0035179239,0
-850072.0015622756,0
-856755.9985599344,1
-609589.7681014568,0
268850.59390598454,1
-856756.9848717076,0
-856756.1283225345,1
-856756.317581093,0
-856745.1143037428,0
-844713.126596921,0
-853694.8616655057,0
-803442.7835742189,0
-856745.1130823808,0
-380843.91689834493,0
-837007.9987925088,1
-661576.9560652112,0
-850260.8204389921,0
-850674.7572111015,0
-856744.4428448832,0
-856756.3897876092,1
-856570.965758554,1
-856756.8400330474,1
-846703.8148616167,0
5350510.519353556,1
-590756.0672966145,0
-850210.9946134147,0
-850380.2010171876,0
1726823.7364016436,0
-856756.8042194796,1
-856151.1886639167,0
-856757.1587650778,1
-856755.9988819603,1
-856116.2820292828,0
-856757.10897122,0
-829417.8120345913,0
-856755.9986907027,0
4715723.720889593,0
-856757.5633900847,1
-824924.4155582783,0
-856744.1140340458,0
-856756.0197094051,0
83078.69898055738,0
-856756.129309207,1
-606785.1496017956,1
6069156.912790663,0
4850414.328919984,1
-856756.3897260308,1
-856755.9991736946,1
-856756.3131128874,1
-856757.1150894504,0
-79653.11473380262,0
-854117.2411750308,0
-856756.3960948157,1
-831149.8551117684,1
-856756.04782386,1
-808137.9996941991,0
3851231.0307808206,0
1134094.8269839883,0
-856756.0801813375,1
1746101.9262220855,1
-818146.9544943343,0
-623083.36436158,0
-420367.4946586765,0
6719592.897263887,1
2610784.5527097555,0
-856756.4293757267,1
944595.9778269165,0
-856756.2124688951,1
-856756.8545375691,1
3187735.8238005703,1
1802679.342773634,0
-856756.4297015447,1
-856756.5271898234,1
-654469.0010148388,0
-850724.8592976078,1
-856757.1469260962,0
-445537.0993061819,1
-856756.0228953119,1
-348985.30423727067,1
-755129.2321590967,0
-856756.869309328,1
2841563.856142472,0
-856068.0546147171,0
368260.3826821941,0
-855003.268001759,0
-856657.624817918,0
496219.7364299466,0
-851679.9979772851,0
-856756.0060527079,1
-856756.4732951116,0
-856756.1818621088,1
422980.9836538803,0
-856756.4713037953,1
-856756.5042983703,1
1274888.3399831983,0
-732564.3235032323,1
-821180.7006710974,0
-847680.9984703081,0
-856756.0079053169,1
-856756.4022662283,1
-849428.0299125559,0
-742525.3037707745,0
-646869.7401981431,0
-856757.1184942145,1
-714952.2128465944,0
-649583.0009766123,0
-856756.4795084662,1
-856756.9497042648,0
-682335.3505117956,0
-855441.7874371639,0
-104264.0425264003,0
-856756.0442031989,0
-856756.6827036971,1
-856756.4592545779,1
100427.98971089453,0
-856725.1800485244,1
-856755.9980441069,1
-856756.5218743435,1
-856756.0105619169,1
-856756.9975020303,1
-320479.6617049229,0
-275321.69283381803,0
-856756.6529833098,1
-136829.64149798674,0
7071304.585543166,0
-856756.5312139329,1
-856756.3897088411,1
8922145.437875843,0
-477277.4898953961,0
-856756.9851368205,0
-856694.1346327607,0
-856756.263568603,1
790507.8889035386,1
-856757.1142514813,1
-856069.3981232147,0
-856754.8567345728,0
1493955.66443296,0
-856756.8554300636,1
180567.85827398614,1
-826159.9664135673,0
-854463.0831221208,0
-855304.1917477199,0
-780119.4495151842,0
-850932.8599014244,1
-856756.9086707005,1
-850674.7571345496,0
-856756.8700390805,1
-856755.9983572245,0
-856756.8546486065,1
-856756.0205944317,1
-856745.116897989,0
5218443.358074938,1
-856756.2499189363,1
6518891.820882735,1
-856755.9982512626,0
625699.1209774789,0
4841219.329055779,1
-856756.0229755759,0
-398284.151005714,1
-854341.4478596306,0
-856756.0239147459,0
3014569.8011642843,0
-856755.9976531452,1
-853628.9503632312,0
-856756.433898375,1
-798868.335635788,0
-856756.3898647754,1
-856757.2233422401,1
-856756.641228725,1
-856472.1766252317,0
-856756.8700517594,1
-856756.1015052631,1
4959860.326487632,1
-856756.0087084089,1
-856757.2822086569,1
-854450.1556273308,1
-856755.9984287705,1
-856756.5208015873,1
1646738.8445477588,1
-856756.9973815017,1
-856756.3131126643,1
4850414.328814568,1
-43097.87073897163,0
-856756.3790560481,0
-653562.7406026551,0
-844975.1372160309,1
-252003.4325965133,0
-856757.1850739066,1
-856757.1141319149,1
-524303.0021445063,0
-135941.80533113668,0
4841219.329155105,1
-536495.6886656121,0
1275556.5969522553,0
-832513.338326289,0
-856756.012012847,1
-816547.019721512,0
-773460.7027381982,0
-673964.0209565973,0
-552922.1238030082,0
-856756.9539300163,1
-856641.8229218064,0
-856756.7891083515,1
-856756.1334998832,1
-852311.864423728,0
-852391.4023946504,1
-856756.8227295324,0
-856756.1937408838,1
1818243.67685777,0
-856745.1163984758,0
-856745.1132671748,0
-679949.2857659071,0
-852585.8087312557,0
1318025.287972312,0
-852117.2606143885,1
-784084.5070444732,0
-856147.7446850841,0
4841219.329182339,1
7208287.873845689,0
-673497.1166822737,0
-841675.4498598648,0
-856756.0155552569,1
9623524.750040019,1
-856757.1141258993,1
-856745.1144035654,0
-856757.2100572626,1
-856618.8303861605,0
-848786.3936709191,0
704346.852968979,1
-523933.9317653234,1
3159906.7342487103,0
172315.35697824298,0
-802709.0914712655,0
793581.1058602493,0
-806320.8728817235,1
-792642.9494362631,0
-856756.3892691673,1
-856756.0802685313,1
-546901.3688971908,0
-856756.6936724358,1
-856757.223285212,1
-856756.5529532881,0
-856756.6896239413,1
-856756.3850321092,1
-842975.4618487313,0
-856756.0153222084,1
4850414.328916182,1
-500984.15720734926,0
7695933.351104336,1
-856756.249568844,1
-856757.1148670524,0
263717.85692725785,0
-856756.3899559806,1
-800568.6453361653,0
-856756.9086706446,1
-856756.3324772028,1
-856757.1141499946,1
-856756.0177354282,1
1516370.3901121565,0
-844764.2516635923,1
-92135.10359279613,1
-856756.0119933097,1
-834258.7474332075,0
-856756.161869605,1
94438.35280471423,0
-856756.1277703685,1
-856757.1143662946,1
4402211.747027145,0
-565082.2686698813,0
2461774.143109009,0
-856756.639209347,0
1791683.5906980033,0
-856756.018581855,1
-831911.1347966954,0
-229856.04060507368,0
4972058.326428269,1
-856756.4648291876,1
-774785.9997722051,1
-856756.9176984427,1
-856756.0246944372,1
-856756.1218670803,0
-849790.8551310325,0
6746627.429587242,1
-856755.9983814795,1
-856371.1871186855,1
-856756.4822680862,1
-856374.1869950942,1
-856745.1136059721,0
-856756.2075241582,1
-856756.0017476119,1
-856756.4281735813,1
-856756.0014339468,1
4850414.32891809,1
-677019.5320347099,0
-856650.3076055051,0
-856756.7571241084,0
1328576.6328621781,0
-856756.3144060157,1
9154636.019938653,0
-748858.4043892716,0
-855642.912507299,0
-774839.1119778128,0
-838494.1086072661,1
-856756.5387273036,1
-837892.8198692698,0
4841219.329170971,1
-856756.2117777298,1
-856756.0305204747,1
-676710.1668424979,0
-844428.7975937771,0
-98254.55647166516,0
-856602.2255478001,1
-820801.1822983549,1
-816768.4492853369,0
-856757.0843395295,1
731397.9699553085,0
-855865.3494462654,1
-808860.9990653539,1
-705817.391109383,0
-856756.8479442741,1
12078.64672247239,0
-856642.8231145121,0
1254182.8601764077,1
355279.4544002899,0
4841219.329178313,1
-856757.1147495062,0
-847927.998425189,0
-856757.1141651293,1
-856756.3774825156,1
-856755.9984780429,1
-856755.9993780144,0
-856756.0149173331,1
-81955.00817936275,0
2650340.8417429766,0
-299284.37251304905,0
913910.9786209712,0
-715272.2616083422,0
-856721.9992867106,0
-856074.0544853479,0
-849664.246554719,0
-818789.9075046324,0
-856756.2903186319,1
-856757.1140799106,1
-856755.9984861362,1
-856756.0150979297,1
-856131.9924726391,0
5991190.744148552,1
-305883.5906555834,0
-342326.48584650113,1
-445330.10745525616,0
-635618.6222704342,0
-856756.3897665944,1
-856757.1141281493,1
4676560.853434611,1
-856757.1141339263,1
-849765.6130254525,0
-856756.265088711,1
-856756.3058948043,1
-856756.8481011287,1
-855399.3684062689,0
-837280.8301962076,0
-856756.2907085046,1
-856757.1140918226,1
9647990.845705347,1
-797185.096662866,0
-856591.4215071796,0
-856756.0252996935,1
-856745.1214955547,0
-856756.1301611142,1
-746876.0151405097,0
-856756.8557989607,1
100043.98870942672,0
-718448.0103549495,0
-856755.9991732483,1
-856756.8545319616,1
-506371.787377585,0
-856756.9115564192,1
-844947.998575441,0
-856757.1144060687,0
-856757.2232567772,1
-848206.9174354165,0
9044060.50722889,1
-856756.848287007,1
-754588.7360584517,0
-856448.3612349675,0
-856756.851916314,0
-72492.80767370388,0
-856756.013307518,1
-856755.9984375254,1
-796725.0204989859,0
-856756.9596931397,1
-855753.8542031514,0
-856756.0374418774,1
-856756.0329101402,1
-856756.0254125985,1
-825996.371493142,0
-856756.5393139842,1
-637119.5213274813,0
-856756.5927487073,1
-856756.1773202771,1
-856756.8558039886,1
-856756.1864736322,1
339395.82986315375,1
-855769.1613925758,0
-856756.0106276952,1
3302319.6262005973,1
-852087.2612313693,1
-856756.574384722,1
-856756.017014763,1
-856756.1620266715,1
-856755.9985592279,1
-856372.1466405019,0
-856756.0012322008,1
-614539.3644914385,0
-856756.096117457,0
-856756.3190345719,1
-856757.1720836635,1
4850414.328896885,1
-856756.8542535417,1
-854716.799728093,0
4959860.326577198,1
-856755.9985608099,1
-856441.3963220194,0
-856609.4615758776,0
4850414.328890635,1
-856756.8513450277,0
-856756.8558181754,1
-856756.9698565286,1
-853559.4179788379,0
-856756.0147741754,1
4841219.329180336,1
-856756.9552296783,1
-152320.24616698164,0
-856756.854651008,1
-856756.3563645086,1
2029541.9264065344,0
-848811.3969391524,1
-792121.2583663039,0
-856756.1886336978,0
-856757.2233402424,1
-167088.24828275642,0
-846372.4615977629,0
-678680.2591057876,0
7405281.886990021,1
-853232.9989245171,1
-856756.8228885818,0
-434951.8654552093,0
-849913.0323386221,0
-808898.0716961409,0
-856755.9985629274,1
-839241.3229309662,0
2346279.8236943833,0
-856756.2490618661,1
-856757.2076822041,0
-839712.1864489088,0
-838793.1080935095,1
1748421.4262150181,0
-823592.0122311981,0
-856756.844155547,1
-856757.1141138352,1
-196892.62758143665,0
-856756.1370056367,0
-856756.759655473,1
-501798.0803507175,0
-856756.090814396,1
-856756.8215013613,1
-856756.6999914077,1
-856756.0154990002,1
-856756.4795634951,1
-856756.2373847016,1
-619108.3643037725,0
-549338.3760602544,0
-739603.7311164525,0
-856756.1340584467,1
-856756.8958027799,1
-856756.4795189284,1
-856745.1158668691,0
-855753.8538749292,0
1266711.8662005728,0
4297067.418822677,0
404082.97441579413,0
-856756.0353384023,1
-812869.99899878,0
-357039.95431944024,0
-333253.7174643531,1
44067.71513837611,0
-852900.5302840404,0
-379368.6283325842,0
-856757.222707344,1
-831433.9074853098,0
-856756.4330512162,1
-856756.8229016114,0
-856755.9981618578,1
-849135.2851806525,0
-853232.9984085738,1
-856756.0534574082,1
-852845.7036627815,0
3730618.931870082,1
-822436.0867119128,0
4841219.329184456,1
-791997.9957484773,0
7380950.180004082,1
-855153.005633913,0
1066625.9707497326,0
-856756.7661305204,1
-856756.5113505127,1
-808588.0002230085,0
-783549.2145190743,0
-837136.8103029451,0
-838913.6661997824,0
-374885.0042327877,0
-843134.137838875,0
-855854.3036311001,0
-146253.186762491,1
355189.82966632757,1
-856756.1337524377,1
-855625.4231151295,0
-856756.5125785855,1
-856756.5196322341,0
-690699.1733047122,1
-856756.4591139982,0
4850414.328956982,1
343084.2848903079,0
-856038.0051399047,0
313596.9848296129,0
-854452.1557241945,1
-856756.0278413587,0
-839156.3018473248,0
1084001.7150024907,1
-856756.0227138594,1
-856755.9980333282,1
-846126.1550909835,0
-856756.0146678885,1
-770843.0231779554,1
-653562.740686946,0
-856755.9986511297,1
-856756.6862461676,1
-856756.5295230432,1
-778231.033587001,1
-856756.6832586564,1
-777061.2257126468,0
-856755.9984976148,1
6115865.053226049,0
-537328.0535582679,1
-856749.4080367278,0
-856756.0064568832,1
-856756.0422079875,1
-856756.6887901556,1
-856376.7613129825,0
-855849.0086374604,1
-856756.2530257865,1
16888.17518785002,0
-856756.1177607847,1
-856756.1335593747,1
-856757.1145134136,1
1829509.4426223547,1
-854581.5577514538,0
-856756.8558243162,1
-856756.0462903638,1
6225107.260932237,1
4850414.329068571,1
-798017.4033187733,0
372435.98596295563,0
7241503.264837493,0
-17761.08204958681,0
-856756.1829590899,0
-856745.115306614,0
-856755.9986911203,1
-856756.0182866959,0
-856757.1141257767,1
-483438.33710402186,0
-856756.1507692748,1
6798992.518898299,0
-842336.9201184094,0
-856097.1020431246,0
-856756.9083452759,1
-856756.1412570684,1
-855301.2319972931,0
-599866.8132267373,0
-853883.718775582,0
-856756.9086707004,1
-856687.4074179932,0
-702917.4741986981,0
-854934.8698605308,0
-856756.4874991374,1
-590750.1382308532,0
-850932.8598563918,1
-856756.9086707005,1
-856756.3054408642,1
-856583.5903924999,0
8670190.883592838,1
-336094.3331997303,0
-852233.0658876948,0
-344347.17702260154,1
1631776.9705314864,1
1586828.8883116771,0
-856416.0088610434,0
-835437.0129225447,1
4850414.328919984,1
-852391.4023634373,1
-856756.8700063919,1
1415418.318576708,0
-856756.0380473211,1
-856755.9986224762,1
-856721.998917512,0
-856756.3899660336,1
-856756.0177388649,1
-842482.1700928236,0
-856756.3617451702,1
-208610.20917011076,1
4841219.329182506,1
-856756.8228050147,0
-856757.2825540313,1
-856641.82292581,0
4959860.326548056,1
-856756.0148481859,1
-856755.998047408,1
-856756.5200075763,1
-856756.3898608959,1
-846607.3700390473,1
2290283.2595660803,0
-849620.6127542082,0
-856757.1141248927,1
-856756.0148700336,1
-856745.1150975359,0
-839579.0223767136,0
-856065.3982729012,0
6438897.001960359,0
-701020.9106890587,0
-856757.2231576205,1
-855515.8198469329,0
518194.1914635744,0
-164367.0359737433,1
-834611.1411055729,0
8555793.88514274,1
4959860.326523074,1
-856138.9898063091,0
-856756.2660532326,1
-839379.3220274555,0
2176516.8156889817,0
-823591.7582228738,0
-316809.33624429954,0
-843996.2541262043,0
-805191.9688093148,0
4850414.328917981,1
-837407.5374826267,0
-856756.0177374003,1
-842780.6635109447,0
-856157.1882455891,0
-619108.3640134099,0
-854860.3406794417,0
4152113.9070979836,1
-856374.1464094908,0
-856756.8700067268,1
648269.9828129903,0
-856756.0881555568,1
-820644.7055704882,0
-832252.2500269357,0
6281983.9482586095,1
-693109.0005580457,0
-856756.0212102439,1
1494987.934551544,1
-706262.1698377358,0
4850414.328920208,1
-856756.9013031278,1
-856756.8698884902,1
-856756.0126659602,1
-793912.1988669657,0
-547374.3247659492,1
-856756.0254298908,1
-856756.2428507891,1
-842553.9202831802,0
-855104.3658970789,0
-856756.0908114307,1
-852764.2381501645,0
-856756.0413354799,1
-755836.1420051479,0
-856756.9073960633,1
-734499.0648465266,0
-633117.9584917743,0
-856756.4697097013,1
-856756.5470130774,1
-856757.0597452436,0
-540797.7582416083,1
5491335.322540665,0
-856756.1966263236,1
-856756.3691732482,1
-856435.8584695504,0
305409.97302646784,1
-856756.0659670677,1
-854122.3511211907,0
-856755.9980590342,1
-856756.3652434974,1
-856756.3896443313,1
-189900.17741688853,0
-348985.30424855475,1
-743534.5355134803,1
-856756.3899142403,0
-851434.8127737985,0
-856491.7338006548,1
-834545.2057512426,1
2258750.2702165735,0
-856756.0057420837,1
-856756.5370797815,1
-856755.9987993173,0
-856756.4740217647,0
-659751.8740519141,0
2600323.5992538044,0
-856756.0004361313,1
-740459.2858250597,0
-837539.8303837611,0
-856756.7973624626,0
-559534.2672339737,0
-855741.9985158455,0
-856732.0134412439,0
-855238.8740796441,0
-856756.7181912829,1
-856756.1901257201,1
4841219.329180335,1
-856756.7938896534,1
3760957.592605147,0
4456579.79078447,1
-773563.8140231638,0
-856755.9981909844,0
-856756.31311272,1
-856756.6988639301,1
-856069.3981617198,0
-185880.35444291343,1
-856756.538756666,0
-855978.1794149902,0
247991.413654453,0
-845983.9286975923,0
-855875.8599030066,1
3117754.9522297946,0
-801243.0000052718,0
-856756.4375829407,1
-834545.2057494855,1
355189.8296869508,1
-856756.3207761899,1
-856756.6390949347,1
86661.8948724498,1
1882902.4288005284,0
1547533.9722466804,1
-856756.003979462,1
2267737.7051918255,0
-856756.0941051914,1
-820120.998953009,0
-719584.5706617439,0
409254.9699713859,0
-856755.998017418,1
-856756.6846811322,1
-856756.0267054093,1
-856756.7333704085,1
-772980.999812615,0
446702.8612207192,0
-809203.9989270999,1
-856131.9902759518,0
-856757.3261279329,1
-842339.3898933316,0
-823578.0610498977,0
4850414.328906723,1
-856756.4109000154,0
4661646.077051822,1
-856756.8984456988,0
-358228.00458682794,0
-856756.0039674062,1
-854552.151850179,0
-547022.4261389815,0
-856756.0708417353,1
-604709.0162786345,0
6555392.671023272,0
-315536.0051152195,0
-856756.9084614011,0
-856756.1852567017,1
-856725.1800485284,1
1131647.177963572,0
-856756.362063874,1
5108446.576796415,0
-732516.1159579173,0
4841219.329180206,1
-856756.4418332713,1
-854166.8020139182,0
-856732.0132361982,1
-364127.01104049344,0
-856756.0164217068,1
-419190.0642393233,0
-856756.0264054721,1
-856756.0479162735,1
-856756.8544910939,1
-856572.9490396943,0
-856148.7442310594,0
-856756.6574555273,1
-856755.9981535103,1
-614258.3642757166,0
